,SG_UF_RESIDENCIA,NU_IDADE,TP_ESCOLA,Q006,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Região,Opção,Renda,NovaRenda
206,PE,17,2,C,374.9,449.4,508.9,394.0,540,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
207,PE,18,2,C,375.1,439.1,472.7,397.1,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
208,PE,17,2,C,527.4,533.5,548.6,590.7,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
209,PE,18,2,C,374.9,504.3,519.7,507.8,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
210,PE,18,2,C,471.2,419.7,489.0,492.4,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
211,PE,19,2,C,584.8,511.3,493.6,535.8,700,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
212,PE,20,2,C,387.4,434.9,506.7,485.5,220,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
213,PE,19,2,C,448.8,492.0,477.8,451.4,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
214,PE,17,2,C,369.9,418.2,513.7,469.1,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
215,PE,18,2,C,378.3,397.8,457.5,423.2,520,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
216,PE,19,2,C,361.6,477.5,412.4,440.5,400,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
217,PE,17,2,C,558.7,361.8,541.1,550.8,720,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
218,PE,18,2,C,457.9,429.4,519.7,481.5,700,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
219,PE,17,2,C,424.8,587.8,554.0,497.9,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
220,PE,17,2,C,528.1,546.7,579.7,437.4,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
221,PE,18,2,C,383.3,430.7,517.4,495.5,380,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
222,PE,17,2,C,463.9,369.4,484.3,388.0,340,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
223,PE,17,2,C,415.3,508.9,539.5,550.8,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
224,PE,17,2,C,519.0,558.8,473.2,719.6,660,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
225,PE,18,2,C,400.7,486.0,459.5,418.2,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
226,PE,17,2,C,484.3,564.6,569.2,662.0,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
227,PE,16,2,C,445.9,560.9,555.9,620.1,900,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
228,PE,18,2,C,448.5,435.3,448.7,473.5,460,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
229,PE,17,2,C,449.5,419.4,489.1,423.8,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
230,PE,19,2,C,561.4,518.5,530.2,604.9,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
231,PE,17,2,C,471.5,494.0,544.7,544.4,700,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
232,PE,18,2,C,443.0,524.2,528.1,407.3,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
233,PE,17,2,C,470.8,484.9,564.6,630.3,900,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
234,PE,17,2,C,503.2,570.2,564.5,614.2,840,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
235,PE,17,2,C,420.5,466.7,510.7,497.4,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
236,PE,17,2,C,405.8,438.4,470.0,397.1,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
237,PE,18,2,C,547.9,403.6,439.1,478.0,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
238,PE,16,2,C,440.0,553.8,513.1,360.9,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
239,PE,16,2,C,517.4,556.3,561.0,555.8,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
240,PE,17,2,C,431.4,496.0,493.1,502.5,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
241,PE,17,2,C,394.6,444.7,486.4,471.2,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
242,PE,17,2,C,370.1,357.5,477.5,406.9,280,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
243,PE,17,2,C,376.7,451.7,459.5,402.6,380,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
244,PE,17,2,C,359.1,556.7,528.4,533.7,620,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
245,PE,17,2,C,563.9,537.9,544.5,545.5,960,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
246,PE,17,2,C,503.4,545.1,484.4,588.9,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
247,PE,17,2,C,402.3,503.3,495.6,441.2,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
248,PE,16,2,C,537.7,541.7,564.1,426.8,740,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
249,PE,17,2,C,567.2,570.1,556.2,626.2,760,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
250,PE,17,2,C,505.1,557.8,530.6,543.2,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
251,PE,18,2,C,492.4,563.7,584.1,376.7,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
252,PE,18,2,C,580.4,614.2,575.7,643.5,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
253,PE,18,2,C,453.4,404.4,507.9,590.6,620,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
254,PE,17,2,C,503.3,579.2,559.6,637.0,700,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
255,PE,17,2,C,426.9,488.7,513.4,581.4,820,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
256,PE,17,2,C,424.5,494.2,566.7,531.0,680,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
257,PE,16,2,C,498.6,562.8,565.3,392.8,940,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
258,PE,18,2,C,406.8,492.9,500.6,467.4,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
259,PE,17,2,C,532.9,495.7,528.9,521.6,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
260,PE,18,2,C,510.6,529.5,547.0,363.8,660,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
261,PE,19,2,C,523.5,516.9,533.1,562.6,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
262,PE,19,2,C,491.7,537.4,544.7,392.9,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
263,PE,18,2,C,422.9,428.2,473.2,462.9,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
264,PE,17,2,C,535.3,485.5,491.8,627.7,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
265,PE,18,2,C,455.0,463.4,413.5,422.0,300,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
266,PE,17,2,C,480.8,564.8,566.3,631.2,700,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
267,PE,19,2,C,519.0,536.2,563.8,390.7,420,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
268,PE,18,2,C,434.6,555.4,500.6,552.7,620,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
269,PE,18,2,C,433.4,493.5,533.1,475.6,760,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
270,PE,19,2,C,418.5,504.0,453.8,442.3,660,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
271,PE,17,2,C,373.1,404.6,522.1,420.6,360,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
272,PE,17,2,C,503.4,561.4,554.5,636.4,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
273,PE,18,2,C,434.7,541.9,505.7,486.6,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
274,PE,17,2,C,586.6,624.4,637.1,675.1,860,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
275,PE,17,2,C,593.8,604.0,572.8,712.9,880,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
276,PE,19,2,C,401.5,439.0,438.4,548.1,680,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
277,PE,18,2,C,391.0,423.3,329.1,396.2,440,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
278,PE,18,2,C,521.6,520.3,518.9,643.5,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
279,PE,17,2,C,383.1,434.1,471.7,442.7,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
280,PE,17,2,C,492.9,479.5,505.5,480.7,400,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
281,SP,17,2,C,409.7,568.4,510.5,485.4,660,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
282,SP,17,2,C,447.9,527.4,592.1,559.8,620,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
283,SP,17,2,C,524.9,584.4,554.8,628.5,620,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
284,SP,18,2,C,387.0,435.4,525.8,589.9,540,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
285,SP,17,2,C,367.1,519.6,523.7,595.3,0,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
286,SP,17,2,C,405.9,433.2,506.6,451.3,440,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
287,SP,17,2,C,368.6,443.4,514.6,634.1,500,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
288,SP,17,2,C,511.1,383.2,472.7,441.1,560,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
289,SP,20,2,C,437.3,438.8,516.3,522.5,520,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
290,SP,17,2,C,394.4,470.5,466.3,365.1,0,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
291,SP,18,2,C,553.2,498.9,517.7,512.7,560,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
292,SP,17,2,C,442.9,443.6,513.4,380.9,320,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
293,SP,17,2,C,433.0,539.8,526.5,635.8,600,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
294,SP,17,2,C,503.6,512.9,555.7,498.6,520,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
295,SP,17,2,C,477.3,560.9,514.6,392.2,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
296,SP,18,2,C,401.6,397.4,402.1,414.8,0,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
297,SP,17,2,C,587.6,630.5,585.4,571.0,640,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
298,SP,17,2,C,538.5,518.6,572.0,555.9,660,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
299,SP,18,2,C,536.7,552.9,562.7,463.7,920,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
300,SP,17,2,C,368.6,514.9,548.8,479.6,600,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
301,SP,18,2,C,445.6,414.8,498.8,541.2,500,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
302,SP,17,2,C,381.0,482.3,517.3,528.8,560,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
303,SP,17,2,C,436.5,426.6,488.1,403.7,600,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
304,SP,17,2,C,376.7,578.0,536.2,439.9,520,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
305,SP,17,2,C,544.8,667.5,622.4,487.8,780,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
306,SP,17,2,C,455.2,551.9,587.5,383.8,500,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
307,SP,17,2,C,571.5,650.3,601.0,610.4,740,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
308,SP,18,2,C,381.3,438.9,469.2,485.9,500,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
309,SP,17,2,C,404.9,432.1,459.8,459.7,440,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
310,SP,18,2,C,518.4,566.1,562.7,509.8,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
311,SP,18,2,C,564.7,544.8,532.5,565.2,880,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
312,SP,18,2,C,502.2,528.4,494.6,507.4,460,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
313,SP,17,2,C,411.1,559.9,543.4,520.8,620,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
314,SP,17,2,C,451.1,536.5,607.4,568.2,560,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
315,SP,17,2,C,397.6,513.0,548.6,535.9,680,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
316,SP,17,2,C,560.7,627.7,553.6,547.2,560,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
317,SP,17,2,C,483.4,454.0,513.0,412.6,600,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
318,SP,17,2,C,420.6,380.5,375.0,523.1,360,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
319,SP,17,2,C,484.4,527.4,513.8,502.3,340,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
320,SP,18,2,C,482.6,593.0,579.8,467.9,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
321,SP,18,2,C,470.7,402.0,501.3,382.8,540,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
322,SP,17,2,C,474.9,539.5,519.9,548.4,460,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
323,SP,17,2,C,381.8,352.4,490.4,458.2,460,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
324,SP,17,2,C,522.7,436.4,581.7,457.7,560,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
325,SP,17,2,C,370.0,480.4,486.6,490.6,460,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
326,SP,18,2,C,389.0,508.0,508.7,396.8,420,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
327,SP,17,2,C,393.6,409.9,474.6,466.5,500,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
328,SP,17,2,C,434.2,463.9,510.6,565.4,520,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
329,SP,20,2,C,541.8,443.0,550.1,461.2,700,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
330,SP,17,2,C,406.5,411.8,450.4,398.2,540,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
331,SP,18,2,C,545.6,513.9,541.1,543.7,840,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
332,SP,17,2,C,456.5,392.0,518.0,547.4,780,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
333,SP,17,2,C,619.8,600.9,624.9,777.4,860,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
334,SP,18,2,C,432.3,508.6,491.9,422.3,0,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
335,SP,18,2,C,495.1,509.0,508.9,403.1,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
336,SP,18,2,C,445.1,388.1,477.1,567.2,280,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
337,SP,17,2,C,582.1,672.5,627.8,640.6,700,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
338,SP,17,2,C,627.5,640.7,573.9,685.8,700,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
339,SP,17,2,C,431.7,472.2,515.1,512.9,640,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
340,SP,18,2,C,508.1,597.0,602.7,519.6,600,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
341,SP,17,2,C,408.8,495.6,473.5,414.3,340,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
342,SP,18,2,C,468.1,454.2,534.4,439.3,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
343,SP,18,2,C,363.2,560.0,490.8,405.0,500,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
344,SP,18,2,C,446.3,507.0,519.6,482.3,640,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
345,SP,17,2,C,383.2,525.9,520.8,516.0,620,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
346,SP,18,2,C,418.3,526.3,526.5,401.4,640,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
347,SP,18,2,C,460.1,385.8,510.4,425.9,520,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
348,SP,17,2,C,399.5,560.5,542.6,395.1,620,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
349,SP,17,2,C,419.1,518.8,450.0,486.3,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
350,SP,18,2,C,423.1,556.8,529.5,499.6,0,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
351,SP,17,2,C,362.2,554.5,529.1,497.9,620,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
352,SP,17,2,C,453.7,428.8,432.5,468.0,460,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
353,SP,18,2,C,579.8,516.3,582.9,651.2,800,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
354,SP,17,2,C,471.9,549.4,558.8,371.3,500,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
355,SP,17,2,C,478.5,591.0,571.7,591.3,520,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
356,SP,17,2,C,337.1,451.7,469.6,481.4,380,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
357,SP,18,2,C,422.1,572.7,550.2,433.3,720,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
358,SP,17,2,C,353.3,431.1,412.7,507.8,400,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
359,SP,17,2,C,388.0,491.1,486.1,445.0,380,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
360,SP,17,2,C,480.6,486.8,550.7,508.7,640,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
361,SP,17,2,C,384.4,494.8,436.5,479.2,560,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
362,SP,18,2,C,472.0,460.3,476.5,517.0,440,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
363,SP,17,2,C,527.6,559.9,524.9,477.3,520,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
364,SP,18,2,C,485.0,462.2,524.7,474.9,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
365,SP,17,2,C,504.3,595.1,585.0,542.2,680,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
366,SP,17,2,C,374.7,467.8,536.0,490.3,740,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
367,SP,18,2,C,515.3,494.7,526.7,471.1,460,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
368,SP,18,2,C,454.6,405.4,497.6,540.8,540,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
369,SP,18,2,C,575.3,560.1,569.2,571.8,700,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
370,SP,18,2,C,528.5,608.2,565.1,592.2,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
371,SP,17,2,C,353.0,454.3,556.2,418.1,560,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
372,SP,17,2,C,376.2,359.4,406.7,417.8,380,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
373,SP,18,2,C,398.9,506.1,464.5,482.0,240,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
374,SP,18,2,C,490.0,604.5,601.9,518.6,540,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
375,SP,18,2,C,493.8,541.0,556.9,585.9,740,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
376,SP,17,2,C,396.4,387.0,455.1,433.8,240,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
377,SP,17,2,C,356.9,476.7,477.0,451.9,420,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
378,SP,17,2,C,435.2,476.0,478.9,397.4,500,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
379,SP,17,2,C,485.7,461.4,561.1,574.5,640,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
380,SP,18,2,C,339.8,344.9,472.8,563.2,240,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
381,SP,17,2,C,415.0,330.4,466.0,456.3,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
382,SP,17,2,C,383.9,480.0,540.7,477.7,500,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
383,SP,17,2,C,397.9,498.3,518.8,554.5,540,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
384,SP,17,2,C,393.9,489.0,490.2,457.7,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
385,SP,18,2,C,448.0,492.1,514.2,406.2,600,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
386,SP,17,2,C,424.0,489.2,490.9,393.0,500,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
387,SP,18,2,C,478.6,527.8,554.1,545.9,680,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
388,SP,17,2,C,415.7,504.1,526.7,500.6,280,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
389,SP,18,2,C,458.7,460.8,521.5,521.5,480,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
390,SP,18,2,C,345.5,506.5,498.2,501.7,540,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
391,SP,18,2,C,451.3,548.0,568.6,532.8,520,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
392,SP,17,2,C,527.5,548.8,542.6,640.2,560,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
393,SP,17,2,C,430.0,532.9,565.4,454.0,680,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
394,SP,17,2,C,404.0,522.0,547.5,482.3,660,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
395,SP,18,2,C,438.6,555.7,529.4,448.5,600,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
396,SP,17,2,C,419.6,415.3,512.5,485.5,560,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
397,SP,17,2,C,467.9,464.5,492.7,528.7,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
398,SP,17,2,C,514.0,377.5,465.6,411.9,540,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
399,SP,17,2,C,389.8,448.7,466.4,366.7,300,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
400,SP,18,2,C,426.9,469.3,430.3,421.3,480,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
401,SP,18,2,C,386.5,520.4,525.0,584.6,660,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
402,SP,17,2,C,504.1,504.7,506.2,443.2,540,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
403,SP,17,2,C,536.1,602.5,581.6,637.4,520,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
404,SP,17,2,C,408.7,478.7,489.3,488.2,440,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
405,SP,18,2,C,441.7,458.7,473.5,471.2,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
406,SP,17,2,C,420.6,395.8,458.6,616.6,560,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
407,SP,18,2,C,465.7,430.7,391.3,384.6,460,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
408,SP,17,2,C,479.3,453.1,460.4,464.5,460,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
409,SP,18,2,C,496.4,535.3,557.0,425.7,760,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
410,SP,18,2,C,408.0,491.3,501.5,502.8,320,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
411,SP,18,2,C,530.3,582.5,523.3,575.4,700,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
412,SP,17,2,C,500.6,524.9,554.9,528.6,480,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
413,SP,17,2,C,378.5,458.6,329.4,529.3,440,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
414,SP,18,2,C,479.7,502.6,504.1,519.7,580,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
415,SP,18,2,C,458.7,515.0,540.8,415.1,460,Sudeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
